ERROR,Product Category,id,partner_id,partner_invoice_id,partner_shipping_id,name,date_order,pricelist_id/id,order_line/sequence,order_line/type,order_line/name,order_line/special_info,order_line/product_id,order_line/product_uom_qty,order_line/salesman_id/id,order_line/price_unit,order_line/product_uom
ERROR_BP,MEADOW,sale_order_1006706,"เจ แอนด์ พี, ร้าน","เจ แอนด์ พี, ร้าน","เจ แอนด์ พี, ร้าน",1004401,2013-02-20,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีน้ำตาลเข้ม YS-760",,MMM16N,2,base.user_root,1776,คัน
ERROR_BP,MEADOW,sale_order_1006706,"เจ แอนด์ พี, ร้าน","เจ แอนด์ พี, ร้าน","เจ แอนด์ พี, ร้าน",1004401,2013-02-20,product.list0,20,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีเงิน YS-7605",,MMM16S,2,base.user_root,1776,คัน
ERROR_BP,MEADOW,sale_order_1006706,"เจ แอนด์ พี, ร้าน","เจ แอนด์ พี, ร้าน","เจ แอนด์ พี, ร้าน",1004401,2013-02-20,product.list0,30,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีแดง YS-762",,MMI16R,2,base.user_root,1776,คัน
ERROR_BP,MEADOW,sale_order_1006706,"เจ แอนด์ พี, ร้าน","เจ แอนด์ พี, ร้าน","เจ แอนด์ พี, ร้าน",1004401,2013-02-20,product.list0,40,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",,MMI16W,2,base.user_root,1776,คัน
ERROR_BP,EBIKE,sale_order_1006707,"หงษ์ทองอะไหล่, ร้าน","หงษ์ทองอะไหล่, ร้าน","หงษ์ทองอะไหล่, ร้าน",1004402,2013-02-20,product.list0,10,from stock,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีดำ",เสาร์-อาทิตย์ ห้ามส่งของ,EBK012,1,base.user_root,11666,คัน
ERROR_BP,MEADOW,sale_order_1006707,"หงษ์ทองอะไหล่, ร้าน","หงษ์ทองอะไหล่, ร้าน","หงษ์ทองอะไหล่, ร้าน",1004402,2013-02-20,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",** เสาร์-อาทิตย์ ห้ามส่งของ,MC320K,1,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006707,"หงษ์ทองอะไหล่, ร้าน","หงษ์ทองอะไหล่, ร้าน","หงษ์ทองอะไหล่, ร้าน",1004402,2013-02-20,product.list0,30,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",** เสาร์-อาทิตย์ ห้ามส่งของ,MC320S,2,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006708,"จักรยานร่มเกล้า (เฮียเอ๋), ร้าน","จักรยานร่มเกล้า (เฮียเอ๋), ร้าน","จักรยานร่มเกล้า (เฮียเอ๋), ร้าน",1004403,2013-02-20,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",,MC320R,1,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006708,"จักรยานร่มเกล้า (เฮียเอ๋), ร้าน","จักรยานร่มเกล้า (เฮียเอ๋), ร้าน","จักรยานร่มเกล้า (เฮียเอ๋), ร้าน",1004403,2013-02-20,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,1,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006708,"จักรยานร่มเกล้า (เฮียเอ๋), ร้าน","จักรยานร่มเกล้า (เฮียเอ๋), ร้าน","จักรยานร่มเกล้า (เฮียเอ๋), ร้าน",1004403,2013-02-20,product.list0,30,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีเงิน YS-7605",,MMM16S,1,base.user_root,1831,คัน
ERROR_BP,MEADOW,sale_order_1006708,"จักรยานร่มเกล้า (เฮียเอ๋), ร้าน","จักรยานร่มเกล้า (เฮียเอ๋), ร้าน","จักรยานร่มเกล้า (เฮียเอ๋), ร้าน",1004403,2013-02-20,product.list0,40,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีน้ำตาลเข้ม YS-760",,MMM16N,1,base.user_root,1831,คัน
ERROR_BP,MEADOW,sale_order_1006709,"รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน",1004404,2013-02-20,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",,MC320R,1,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006709,"รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน",1004404,2013-02-20,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",,MC320SB,1,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006709,"รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน",1004404,2013-02-20,product.list0,30,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีชมพู",,MC320P,1,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006709,"รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน",1004404,2013-02-20,product.list0,40,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",,MC320K,1,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006709,"รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน",1004404,2013-02-20,product.list0,50,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,1,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006709,"รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน",1004404,2013-02-20,product.list0,60,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีฟ้า (YS7788)",,MCV26B,3,base.user_root,1890,คัน
ERROR_BP,MEADOW,sale_order_1006709,"รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน",1004404,2013-02-20,product.list0,70,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีชมพู (YS7787)",,MCV26P,2,base.user_root,1890,คัน
ERROR_BP,MEADOW,sale_order_1006709,"รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน",1004404,2013-02-20,product.list0,80,from stock,"จักรยาน MEADOW FREESTYLE รุ่น HARO"" ชุบโครเมี่ยม",,MHR20C,10,base.user_root,1454,คัน
ERROR_BP,MEADOW,sale_order_1006709,"รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน",1004404,2013-02-20,product.list0,90,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีน้ำตาลเข้ม YS-760",,MMM16N,1,base.user_root,1831,คัน
ERROR_BP,MEADOW,sale_order_1006709,"รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน",1004404,2013-02-20,product.list0,100,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีเงิน YS-7605",,MMM16S,1,base.user_root,1831,คัน
ERROR_BP,FIXED GEAR PART,sale_order_1006709,"รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน","รุ่งโรจน์ จักรยาน, ร้าน",1004404,2013-02-20,product.list0,110,from stock,บันไดจักรยาน อัลลอย พร้อมตะกร้อ สีเงิน,,PDLALLOYS,1,base.user_root,294,คู่
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,10,from stock,"จักรยาน MEADOW MTB ALLOY รุ่น ULTIMATE ขนาด 26"" V2 สีขาว (YS701)",,MUL26WV2,2,base.user_root,5259,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,20,from stock,"จักรยาน MEADOW FREESTYLE รุ่น HARO"" ชุบโครเมี่ยม",,MHR20C,6,base.user_root,1454,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,30,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",,MC320SB,1,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,40,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีชมพู",,MC320P,1,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,50,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,1,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,60,from stock,"จักรยาน MEADOW MTB รุ่น POWERSHOT 26"" MY13 สีเทา",,MPS26G13,1,base.user_root,3246,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,70,from stock,"จักรยาน MEADOW MTB รุ่น POWERSHOT 26"" MY13 สีฟ้า",,MPS26SB13,1,base.user_root,3246,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,80,from stock,"จักรยาน MEADOW MTB รุ่น POWERSHOT 26"" MY13 สีแดง",,MPS26R13,1,base.user_root,3246,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,90,from stock,"จักรยาน MEADOW MTB รุ่น POWERSHOT 24"" MY12 สีดำ",,MPS24K12,1,base.user_root,3116,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,100,from stock,"จักรยาน MEADOW MTB รุ่น POWERSHOT 24"" MY12 สีน้ำเงิน",,MPS24B12,1,base.user_root,3116,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,110,from stock,"จักรยาน MEADOW MTB รุ่น POWERSHOT 24"" MY12 สีแดง",,MPS24R12,1,base.user_root,3116,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,120,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีชมพู (YS7787)",,MCV26P,1,base.user_root,1890,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,130,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีฟ้า (YS7788)",,MCV26B,1,base.user_root,1890,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,140,from stock,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีดำ (YS728),,MSP7CK,2,base.user_root,3632,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,150,from stock,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีขาว (YS701),,MSP7CW,2,base.user_root,3632,คัน
ERROR_BP,MEADOW,sale_order_1006742,"จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน","จักรยานเจ้าคุณทหาร (เฮียเอ๋), ร้าน",1004437,2013-02-21,product.list0,160,from stock,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีฟ้า (YS7788),,MSP7CSB,2,base.user_root,3632,คัน
ERROR_PROD_BP,FIXED GEAR PART,sale_order_1006739,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,1004434,2013-02-21,product.list0,80,from stock,"วงล้อ Fixed Gear 27"" 50mm  ขึ้นซี่ลวดสเตนเลส #14G พร้อมดุม OEM ปีกใหญ่ 36 รู - หน้า/หลัง",,KIT_RIM_2750SF_FR,3,base.user_root,2234,คู่
ERROR_BP,MEADOW,sale_order_1006739,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,1004434,2013-02-21,product.list0,10,from stock,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีฟ้า (YS7788),,MSP7CSB,1,base.user_root,3632,คัน
ERROR_BP,MEADOW,sale_order_1006739,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,1004434,2013-02-21,product.list0,20,from stock,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีดำ (YS728),,MSP7CK,1,base.user_root,3632,คัน
ERROR_BP,MEADOW,sale_order_1006739,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,1004434,2013-02-21,product.list0,30,from stock,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีขาว (YS701),,MSP7CW,2,base.user_root,3632,คัน
ERROR_BP,MEADOW,sale_order_1006739,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,1004434,2013-02-21,product.list0,40,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",,MMI16W,1,base.user_root,1831,คัน
ERROR_BP,MEADOW,sale_order_1006739,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,1004434,2013-02-21,product.list0,50,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีแดง YS-762",,MMI16R,1,base.user_root,1831,คัน
ERROR_BP,MEADOW,sale_order_1006739,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,1004434,2013-02-21,product.list0,60,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,1,base.user_root,11666,คัน
ERROR_BP,MEADOW,sale_order_1006739,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,1004434,2013-02-21,product.list0,70,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",,MC320K,1,base.user_root,4485,คัน
ERROR_BP,MEADOW,sale_order_1006739,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,SDL OUTLET LIMITED PARTNERSHIP,1004434,2013-02-21,product.list0,90,from stock,"จักรยาน MEADOW MTB ALLOY รุ่น ULTIMATE ขนาด 26"" V2 สีขาว (YS701)",,MUL26WV2,3,base.user_root,5259,คัน
